,day,date,Mean temp,Min. temp,Max. temp,Sunshine (hour),Solar radiation,Precip. duration,Precip. amount
1305,29,2021-07-29,17.3,13.200000000000001,21.5,129,2464,6,9
1306,30,2021-07-30,17.0,11.0,21.400000000000002,48,1401,11,40
1307,31,2021-07-31,16.400000000000002,12.100000000000001,20.0,61,1447,27,86
1308,1,2021-08-01,16.0,11.200000000000001,19.3,35,1317,12,23
1309,2,2021-08-02,15.3,10.3,19.6,73,1629,0,-1
1310,3,2021-08-03,14.3,9.9,18.6,18,1011,11,64
1311,4,2021-08-04,16.1,9.1,21.400000000000002,67,1660,13,6
1312,5,2021-08-05,18.3,11.100000000000001,23.3,70,1750,0,0
1313,6,2021-08-06,18.8,16.1,21.900000000000002,63,1540,4,21
1314,7,2021-08-07,17.0,14.3,22.3,62,1668,23,77
1315,8,2021-08-08,16.3,14.8,19.8,43,1415,37,84
1316,9,2021-08-09,16.6,13.5,20.5,51,1334,8,121
1317,10,2021-08-10,16.8,10.9,22.200000000000003,102,1849,5,19
1318,11,2021-08-11,17.400000000000002,10.5,23.6,124,2311,0,0
1319,12,2021-08-12,19.0,12.600000000000001,25.200000000000003,87,2070,0,-1
1320,13,2021-08-13,17.7,13.3,21.400000000000002,53,1561,0,0
1321,14,2021-08-14,17.6,13.200000000000001,22.900000000000002,71,1476,0,0
1322,15,2021-08-15,19.1,13.3,24.700000000000003,76,1978,0,0
1323,16,2021-08-16,15.9,13.100000000000001,17.900000000000002,46,1141,20,65
1324,17,2021-08-17,14.700000000000001,12.200000000000001,16.8,2,446,38,47
1325,18,2021-08-18,16.8,14.8,20.0,1,737,13,16
1326,19,2021-08-19,16.5,12.600000000000001,18.2,0,461,6,4
1327,20,2021-08-20,17.5,12.0,22.5,43,1228,0,-1
1328,21,2021-08-21,18.7,11.600000000000001,23.3,38,1426,35,119
1329,22,2021-08-22,17.900000000000002,16.3,20.200000000000003,10,766,56,188
1330,23,2021-08-23,18.2,14.600000000000001,22.0,80,1709,0,-1
1331,24,2021-08-24,17.1,12.5,21.700000000000003,108,1878,0,0
1332,25,2021-08-25,16.2,10.700000000000001,21.3,84,1864,4,2
1333,26,2021-08-26,16.3,12.200000000000001,19.6,49,1288,3,5
1334,27,2021-08-27,15.8,13.100000000000001,19.400000000000002,69,1447,10,19
1335,28,2021-08-28,17.0,14.200000000000001,20.200000000000003,45,1336,2,27
1336,29,2021-08-29,16.2,15.0,17.2,0,370,22,11
1337,30,2021-08-30,17.6,14.8,21.3,39,1234,0,0
1338,31,2021-08-31,16.3,11.0,19.8,42,1240,0,0
1339,1,2021-09-01,16.5,14.4,18.6,2,685,0,0
1340,2,2021-09-02,16.3,12.200000000000001,21.200000000000003,56,1442,0,0
1341,3,2021-09-03,16.400000000000002,11.4,22.700000000000003,110,1729,0,0
1342,4,2021-09-04,15.4,11.5,21.1,82,1700,0,0
1343,5,2021-09-05,15.600000000000001,9.4,23.400000000000002,123,1946,0,0
1344,6,2021-09-06,16.5,7.9,24.3,92,1602,0,0
1345,7,2021-09-07,18.3,11.100000000000001,26.0,80,1560,0,0
1346,8,2021-09-08,19.400000000000002,11.4,26.900000000000002,122,1831,0,0
1347,9,2021-09-09,19.700000000000003,12.700000000000001,26.400000000000002,99,1579,0,0
1348,10,2021-09-10,19.5,16.900000000000002,23.400000000000002,20,892,21,63
1349,11,2021-09-11,18.3,16.0,20.8,13,767,8,10
1350,12,2021-09-12,15.9,10.100000000000001,21.5,39,973,0,0
1351,13,2021-09-13,14.5,9.1,18.8,21,962,0,0
1352,14,2021-09-14,17.3,11.700000000000001,22.400000000000002,49,1188,7,10
1353,15,2021-09-15,16.8,14.200000000000001,20.0,3,521,0,-1
1354,16,2021-09-16,16.2,11.5,20.3,82,1222,0,-1
1355,17,2021-09-17,15.9,10.3,21.1,39,946,0,0
1356,18,2021-09-18,15.3,8.6,22.3,73,1314,0,0
1357,19,2021-09-19,15.4,11.8,20.700000000000003,69,1320,0,0
1358,20,2021-09-20,11.9,5.5,17.3,82,1273,0,0
1359,21,2021-09-21,11.8,3.7,19.400000000000002,98,1342,0,0
1360,22,2021-09-22,13.200000000000001,6.1000000000000005,20.900000000000002,92,1409,0,0
1361,23,2021-09-23,15.8,11.5,19.400000000000002,35,789,0,-1
1362,24,2021-09-24,17.900000000000002,12.700000000000001,21.6,53,1030,0,0
1363,25,2021-09-25,16.900000000000002,11.8,21.900000000000002,30,753,0,0
1364,26,2021-09-26,17.7,11.9,23.700000000000003,51,1029,0,0
1365,27,2021-09-27,15.4,11.100000000000001,20.8,20,588,22,49
1366,28,2021-09-28,14.0,9.8,19.200000000000003,99,1330,0,0
1367,29,2021-09-29,11.8,9.5,15.4,17,515,52,146
1368,30,2021-09-30,12.3,9.0,14.100000000000001,31,740,0,-1
1369,1,2021-10-01,13.5,11.8,16.0,3,420,39,62
1370,2,2021-10-02,14.4,11.9,16.8,25,669,54,71
1371,3,2021-10-03,12.9,11.600000000000001,16.6,12,328,131,215
1372,4,2021-10-04,13.5,10.4,17.7,87,1160,0,0
1373,5,2021-10-05,12.700000000000001,10.4,16.5,57,705,34,50
1374,6,2021-10-06,12.3,7.9,16.3,26,560,90,252
1375,7,2021-10-07,10.5,6.4,15.600000000000001,90,1162,0,0
1376,8,2021-10-08,10.700000000000001,5.300000000000001,17.900000000000002,85,1145,0,0
1377,9,2021-10-09,9.8,4.1000000000000005,16.400000000000002,101,1175,0,0
1378,10,2021-10-10,10.200000000000001,2.2,16.400000000000002,57,896,11,9
1379,11,2021-10-11,11.8,6.300000000000001,16.0,43,735,4,1
1380,12,2021-10-12,10.100000000000001,4.3,14.200000000000001,46,696,54,75
1381,13,2021-10-13,10.100000000000001,3.8000000000000003,14.100000000000001,23,617,0,-1
1382,14,2021-10-14,13.700000000000001,11.3,16.2,11,390,2,4
1383,15,2021-10-15,10.5,3.6,14.8,66,867,20,33
1384,16,2021-10-16,10.3,5.6000000000000005,13.8,37,637,0,0
1385,17,2021-10-17,11.3,8.5,14.3,14,539,0,-1
1386,18,2021-10-18,11.5,6.800000000000001,14.5,32,625,0,-1
1387,19,2021-10-19,16.3,13.3,19.400000000000002,18,286,48,12
1388,20,2021-10-20,15.600000000000001,12.600000000000001,18.0,11,299,39,144
1389,21,2021-10-21,10.0,6.4,14.600000000000001,36,474,82,145
1390,22,2021-10-22,8.4,2.5,12.8,26,458,29,41
1391,23,2021-10-23,7.300000000000001,1.0,12.100000000000001,0,304,0,0
1392,24,2021-10-24,7.9,4.1000000000000005,13.3,90,938,0,0
1393,25,2021-10-25,10.700000000000001,6.4,13.0,0,227,26,14
1394,26,2021-10-26,12.600000000000001,9.8,14.700000000000001,25,384,4,5
1395,27,2021-10-27,13.4,10.200000000000001,16.7,40,526,0,0
1396,28,2021-10-28,11.4,7.4,16.400000000000002,87,841,0,0
1397,29,2021-10-29,13.100000000000001,9.200000000000001,17.8,57,664,0,-1
1398,30,2021-10-30,12.0,10.200000000000001,14.100000000000001,0,131,96,159
1399,31,2021-10-31,11.5,8.5,15.3,18,353,35,155
1400,1,2021-11-01,9.4,5.800000000000001,13.0,51,628,7,8
1401,2,2021-11-02,7.0,2.6,9.8,0,222,25,5
1402,3,2021-11-03,5.0,1.8,9.3,17,398,0,0
1403,4,2021-11-04,5.800000000000001,2.7,11.600000000000001,25,368,17,18
1404,5,2021-11-05,7.7,0.9,12.600000000000001,55,508,0,-1
1405,6,2021-11-06,9.700000000000001,7.4,11.5,0,230,20,15
1406,7,2021-11-07,9.9,6.9,12.3,51,463,23,19
1407,8,2021-11-08,8.1,2.8000000000000003,12.4,20,379,3,2
1408,9,2021-11-09,8.200000000000001,3.0,11.3,7,304,0,0
1409,10,2021-11-10,8.9,6.7,10.4,0,174,0,0
1410,11,2021-11-11,9.700000000000001,8.3,10.9,5,178,5,1
1411,12,2021-11-12,7.4,3.9000000000000004,9.5,18,292,8,2
1412,13,2021-11-13,10.9,9.200000000000001,13.3,6,249,51,114
1413,14,2021-11-14,9.700000000000001,8.700000000000001,10.5,0,172,0,0
1414,15,2021-11-15,6.6000000000000005,5.1000000000000005,8.8,0,68,0,0
1415,16,2021-11-16,5.1000000000000005,4.800000000000001,5.9,0,51,0,-1
1416,17,2021-11-17,8.200000000000001,5.9,12.100000000000001,30,277,4,9
1417,18,2021-11-18,10.0,6.2,11.8,40,435,0,0
1418,19,2021-11-19,11.9,9.600000000000001,14.200000000000001,14,267,0,0
1419,20,2021-11-20,10.100000000000001,8.9,11.0,0,76,63,17
1420,21,2021-11-21,8.0,5.2,11.0,62,476,20,34
1421,22,2021-11-22,3.6,-0.8,9.200000000000001,75,501,0,0
1422,23,2021-11-23,6.4,0.6000000000000001,11.100000000000001,16,272,8,14
1423,24,2021-11-24,6.1000000000000005,3.9000000000000004,7.5,8,178,0,0
1424,25,2021-11-25,5.5,2.2,9.200000000000001,15,236,15,16
1425,26,2021-11-26,4.4,3.6,5.6000000000000005,6,170,95,98
1426,27,2021-11-27,3.0,2.5,3.8000000000000003,0,112,169,180
1427,28,2021-11-28,2.2,-1.3,4.2,13,171,13,5
1428,29,2021-11-29,4.3,1.5,7.5,50,389,12,11
1429,30,2021-11-30,8.6,4.0,10.4,0,53,183,197
1430,1,2021-12-01,8.0,4.6000000000000005,10.600000000000001,4,166,73,65
1431,2,2021-12-02,2.3000000000000003,-1.8,5.2,29,290,38,53
1432,3,2021-12-03,3.5,1.0,4.7,0,137,5,1
1433,4,2021-12-04,4.9,4.3,5.7,0,69,46,42
1434,5,2021-12-05,4.3,2.5,5.4,0,144,0,-1
1435,6,2021-12-06,3.0,0.5,3.9000000000000004,0,114,62,75
1436,7,2021-12-07,4.0,0.7000000000000001,6.0,57,349,57,47
1437,8,2021-12-08,5.1000000000000005,1.9000000000000001,7.0,31,284,5,2
1438,9,2021-12-09,3.6,1.3,5.4,0,146,0,-1
1439,10,2021-12-10,3.0,-1.2000000000000002,4.800000000000001,0,120,7,1
1440,11,2021-12-11,4.3,-1.0,8.6,49,350,23,11
1441,12,2021-12-12,8.9,5.300000000000001,11.100000000000001,0,84,81,37
1442,13,2021-12-13,9.700000000000001,8.6,10.600000000000001,0,116,0,0
1443,14,2021-12-14,9.0,7.800000000000001,10.100000000000001,0,93,19,5
1444,15,2021-12-15,9.8,7.7,11.0,0,135,0,0
1445,16,2021-12-16,6.5,2.6,11.8,68,343,0,0
1446,17,2021-12-17,7.7,6.5,8.6,0,86,0,-1
1447,18,2021-12-18,6.2,4.7,7.9,0,138,7,1
1448,19,2021-12-19,6.800000000000001,5.800000000000001,7.300000000000001,2,88,10,3
1449,20,2021-12-20,3.5,-3.3000000000000003,7.300000000000001,15,190,0,-1
1450,21,2021-12-21,-2.2,-5.5,4.7,66,378,0,0
1451,22,2021-12-22,-2.4000000000000004,-6.1000000000000005,0.0,62,340,0,0
1452,23,2021-12-23,2.3000000000000003,-1.3,7.7,7,177,37,14
1453,24,2021-12-24,7.800000000000001,4.0,10.0,0,78,90,55
1454,25,2021-12-25,-1.0,-4.6000000000000005,4.0,63,390,0,-1
1455,26,2021-12-26,-1.0,-5.0,2.4000000000000004,24,215,0,-1
1456,27,2021-12-27,5.6000000000000005,2.2,9.0,10,162,32,12
1457,28,2021-12-28,8.8,7.300000000000001,10.700000000000001,12,107,64,58
1458,29,2021-12-29,9.5,8.4,12.100000000000001,0,87,69,50
1459,30,2021-12-30,12.9,10.0,13.9,0,92,22,16
1460,31,2021-12-31,12.8,11.100000000000001,14.4,4,144,0,-1
1461,1,2022-01-01,12.3,10.9,13.200000000000001,17,220,10,3
1462,2,2022-01-02,11.700000000000001,10.200000000000001,13.0,10,170,52,132
1463,3,2022-01-03,9.700000000000001,8.8,11.0,23,180,0,-1
1464,4,2022-01-04,6.5,3.2,8.9,9,155,7,3
1465,5,2022-01-05,5.1000000000000005,2.3000000000000003,7.6000000000000005,5,119,55,54
1466,6,2022-01-06,3.7,-1.1,6.5,51,320,0,-1
1467,7,2022-01-07,3.7,0.7000000000000001,6.7,15,171,45,33
1468,8,2022-01-08,2.9000000000000004,-2.6,6.2,0,126,115,147
1469,9,2022-01-09,4.6000000000000005,-1.5,7.7,43,347,10,25
1470,10,2022-01-10,1.7000000000000002,-2.5,6.9,37,331,0,0
1471,11,2022-01-11,2.3000000000000003,0.2,5.2,25,267,23,6
1472,12,2022-01-12,4.0,3.1,5.0,2,219,9,2
1473,13,2022-01-13,4.3,3.3000000000000003,5.300000000000001,0,131,0,0
1474,14,2022-01-14,4.6000000000000005,3.2,6.0,0,121,0,0
1475,15,2022-01-15,2.3000000000000003,0.8,4.3,0,100,0,-1
1476,16,2022-01-16,5.300000000000001,1.5,7.300000000000001,0,114,0,-1
1477,17,2022-01-17,6.4,2.1,9.1,10,183,0,0
1478,18,2022-01-18,3.4000000000000004,0.1,6.4,0,143,0,0
1479,19,2022-01-19,3.6,-1.8,7.1000000000000005,0,92,20,8
1480,20,2022-01-20,3.5,-0.9,6.1000000000000005,30,321,16,18
1481,21,2022-01-21,4.1000000000000005,-0.7000000000000001,7.0,15,201,0,-1
1482,22,2022-01-22,6.4,5.6000000000000005,7.6000000000000005,0,100,0,-1
1483,23,2022-01-23,6.1000000000000005,4.7,7.300000000000001,0,170,0,-1
1484,24,2022-01-24,4.5,3.7,5.7,0,141,0,0
1485,25,2022-01-25,3.0,2.4000000000000004,3.8000000000000003,0,103,0,0
1486,26,2022-01-26,4.2,2.3000000000000003,6.0,0,120,0,0
1487,27,2022-01-27,7.0,5.0,9.600000000000001,2,140,23,35
1488,28,2022-01-28,6.6000000000000005,4.5,9.0,60,507,0,0
1489,29,2022-01-29,9.1,6.4,11.700000000000001,20,253,19,5
1490,30,2022-01-30,6.0,4.3,8.4,60,480,0,-1
1491,31,2022-01-31,5.7,3.5,7.1000000000000005,0,91,111,102
1492,1,2022-02-01,7.4,3.4000000000000004,9.9,0,114,53,35
1493,2,2022-02-02,8.700000000000001,7.1000000000000005,10.700000000000001,58,558,11,5
1494,3,2022-02-03,7.6000000000000005,6.9,8.5,0,125,18,7
1495,4,2022-02-04,6.7,3.8000000000000003,9.1,2,173,37,61
1496,5,2022-02-05,6.4,3.4000000000000004,8.1,52,502,60,96
1497,6,2022-02-06,7.4,4.0,9.4,8,164,113,249
1498,7,2022-02-07,6.300000000000001,2.9000000000000004,8.3,79,702,2,6
1499,8,2022-02-08,10.0,7.2,12.5,19,413,2,1
1500,9,2022-02-09,8.9,8.3,10.0,2,255,35,8
1501,10,2022-02-10,6.800000000000001,4.2,8.5,20,427,24,17
1502,11,2022-02-11,3.8000000000000003,-2.4000000000000004,7.7,55,635,10,17
1503,12,2022-02-12,2.6,-3.6,7.300000000000001,84,835,0,0
1504,13,2022-02-13,6.1000000000000005,1.0,10.3,47,598,0,0
1505,14,2022-02-14,9.0,5.9,11.4,34,503,14,19
1506,15,2022-02-15,7.5,5.5,9.200000000000001,40,523,61,68
1507,16,2022-02-16,11.100000000000001,8.3,13.200000000000001,0,190,95,103
1508,17,2022-02-17,9.0,6.800000000000001,12.4,54,712,3,4
1509,18,2022-02-18,8.4,6.0,12.3,16,227,26,27
1510,19,2022-02-19,6.1000000000000005,4.5,8.4,25,485,36,84
1511,20,2022-02-20,8.200000000000001,4.2,10.700000000000001,0,109,163,342
1512,21,2022-02-21,6.5,4.1000000000000005,8.200000000000001,9,242,43,95
1513,22,2022-02-22,7.1000000000000005,3.7,10.5,3,256,27,43
1514,23,2022-02-23,8.0,4.1000000000000005,11.3,87,1007,0,0
1515,24,2022-02-24,6.2,2.7,10.100000000000001,16,425,27,27
1516,25,2022-02-25,4.7,-0.7000000000000001,8.6,50,610,18,18
1517,26,2022-02-26,2.2,-2.7,8.700000000000001,97,1060,0,0
1518,27,2022-02-27,4.2,-2.0,9.200000000000001,99,1150,0,0
1519,28,2022-02-28,4.5,0.1,9.5,100,1160,0,0
1520,1,2022-03-01,5.2,1.8,8.3,5,409,8,3
1521,2,2022-03-02,5.6000000000000005,1.3,11.700000000000001,99,1097,0,0
1522,3,2022-03-03,5.0,-2.5,11.700000000000001,100,1275,0,0
1523,4,2022-03-04,4.2,-0.9,11.0,101,1320,0,0
1524,5,2022-03-05,2.6,-3.3000000000000003,8.700000000000001,100,1274,0,0
1525,6,2022-03-06,2.4000000000000004,-1.9000000000000001,6.4,100,1307,0,0
1526,7,2022-03-07,2.3000000000000003,-4.4,7.7,101,1346,0,0
1527,8,2022-03-08,4.9,-0.8,10.100000000000001,103,1395,0,0
1528,9,2022-03-09,6.1000000000000005,-0.4,13.200000000000001,105,1393,0,0
1529,10,2022-03-10,8.5,0.30000000000000004,15.3,103,1395,0,0
1530,11,2022-03-11,10.100000000000001,5.6000000000000005,14.4,97,1349,0,0
1531,12,2022-03-12,11.200000000000001,7.2,15.100000000000001,58,1106,0,-1
1532,13,2022-03-13,12.100000000000001,8.5,16.5,72,1131,0,-1
1533,14,2022-03-14,9.0,3.0,13.5,50,917,0,-1
1534,15,2022-03-15,7.4,2.4000000000000004,14.100000000000001,51,1031,0,0
1535,16,2022-03-16,9.1,1.1,13.200000000000001,56,1069,0,-1
1536,17,2022-03-17,7.6000000000000005,0.0,11.8,72,1214,8,4
1537,18,2022-03-18,7.800000000000001,-1.7000000000000002,15.3,110,1532,0,0
1538,19,2022-03-19,8.8,3.7,14.100000000000001,110,1644,0,0
1539,20,2022-03-20,4.5,-1.1,8.700000000000001,24,699,0,-1
1540,21,2022-03-21,7.7,-1.9000000000000001,16.3,111,1581,0,0
1541,22,2022-03-22,10.3,2.4000000000000004,19.6,98,1530,0,0
1542,23,2022-03-23,9.8,0.0,19.3,113,1622,0,0
1543,24,2022-03-24,9.4,0.5,18.3,105,1540,0,0
1544,25,2022-03-25,8.6,-0.8,16.7,113,1694,0,0
1545,26,2022-03-26,10.4,1.4000000000000001,17.400000000000002,115,1743,0,0
1546,27,2022-03-27,10.3,5.800000000000001,16.400000000000002,108,1797,0,0
1547,28,2022-03-28,8.3,2.6,14.3,90,1652,0,0
1548,29,2022-03-29,8.200000000000001,4.4,14.0,57,1284,0,0
1549,30,2022-03-30,6.0,0.4,10.600000000000001,65,1401,10,7
1550,31,2022-03-31,1.9000000000000001,0.0,4.5,0,544,144,128
1551,1,2022-04-01,2.1,-0.30000000000000004,4.7,39,1012,64,49
1552,2,2022-04-02,2.4000000000000004,-3.2,6.300000000000001,53,1013,0,-1
1553,3,2022-04-03,3.0,-4.0,8.5,70,1290,0,-1
1554,4,2022-04-04,7.1000000000000005,3.3000000000000003,10.700000000000001,0,257,163,207
1555,5,2022-04-05,10.0,7.5,11.9,1,474,62,32
1556,6,2022-04-06,9.700000000000001,8.8,10.700000000000001,0,379,51,34
1557,7,2022-04-07,8.0,4.2,11.3,27,810,90,192
1558,8,2022-04-08,6.300000000000001,3.3000000000000003,8.8,40,1060,3,4
1559,9,2022-04-09,5.800000000000001,2.2,9.600000000000001,70,1434,22,54
1560,10,2022-04-10,6.2,1.3,11.9,90,1665,0,-1
1561,11,2022-04-11,9.1,0.2,15.0,120,1947,0,0
1562,12,2022-04-12,13.8,6.5,20.6,88,1710,0,0
1563,13,2022-04-13,13.100000000000001,9.0,16.6,26,971,4,1
1564,14,2022-04-14,12.100000000000001,5.5,18.7,113,1847,0,0
1565,15,2022-04-15,9.8,7.6000000000000005,12.600000000000001,25,1336,0,0
1566,16,2022-04-16,10.5,4.6000000000000005,16.5,128,2284,0,0
1567,17,2022-04-17,10.8,2.9000000000000004,17.6,132,2383,0,0
1568,18,2022-04-18,12.0,5.1000000000000005,19.3,119,2148,0,0
1569,19,2022-04-19,12.3,2.6,19.1,130,2175,0,0
1570,20,2022-04-20,12.200000000000001,5.2,17.7,129,2306,0,0
1571,21,2022-04-21,12.600000000000001,4.9,18.1,121,2246,0,0
1572,22,2022-04-22,13.100000000000001,8.700000000000001,17.8,97,1942,0,0
1573,23,2022-04-23,13.600000000000001,9.3,18.7,110,1968,0,0
1574,24,2022-04-24,12.0,7.7,17.5,129,2275,0,0
1575,25,2022-04-25,8.6,6.9,10.5,2,482,41,38
1576,26,2022-04-26,9.200000000000001,2.4000000000000004,13.8,97,2157,0,-1
1577,27,2022-04-27,7.5,0.2,13.600000000000001,93,2029,0,0
1578,28,2022-04-28,8.8,0.2,15.200000000000001,126,2470,0,0
